ZTF_Name,Version,subject_ids,Ia,Ia-norm,Ia-91T,Ia-91bg,Ia-csm,Ia-02cx,Ia-03fg,Ib,Ib-norm,IIb,Ibn,Ic,Ic-norm,Ic-BL,Ic-SLSN,II,II-norm,IIn,NotSN,AGN,Gal,LBV,M-star,QSO,C-star,TDE,NoMatch,rlap,z,Class,redshift,col4,col5,col6,col7,col9
ZTF20aaqtlwo,ZTF20aaqtlwo_20200308_LT_v1.ascii,53637008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11.06,0.0333,Ic,0.0336,,2458916.5,2460296.52,-1380.02,0
ZTF20aaqtlwo,ZTF20aaqtlwo_20200402_LT_v1.ascii,53637010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17.83,0.033,Ic,0.0336,,2458941.5,2460296.52,-1355.02,0
ZTF20aaqtlwo,ZTF20aaqtlwo_20200402_P60_v1.ascii,53637013,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,7.72,0.0332,Ic,0.0336,,2458941.5,2460296.52,-1355.02,0
ZTF20aaqtlwo,ZTF20aaqtlwo_20200428_P60_v1.ascii,53637018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7.05,0.033,Ic,0.0336,,2458967.5,2460296.52,-1329.02,0
ZTF20aaqtlwo,ZTF20aaqtlwo_20200527_P200_v2.ascii,53637020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5,0,0,0,0,0,0,19.31,0.0334,Ic,0.0336,,2458996.5,2460296.52,-1300.02,0
ZTF20aaqtlwo,ZTF20aaqtlwo_20200527_P200_v3.ascii,53637024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,19.31,0.0334,Ic,0.0336,,2458996.5,2460296.52,-1300.02,0
ZTF20aaqumal,ZTF20aaqumal_20200226_P200_v1.ascii,53637028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6.11,0.0489,-,0.05,,2458905.5,2460295.19,-1389.69,0
ZTF20aaqvzko,ZTF20aaqvzko_20200227_P60_v1.ascii,53637032,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0.467,Ia,0.04,,2458906.5,2460296.25,-1389.75,0
ZTF20aaqvzko,ZTF20aaqvzko_20200305_P60_v1.ascii,53637036,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07,0.0464,Ia,0.04,,2458913.5,2460296.25,-1382.75,0
ZTF20aaqzzyt,ZTF20aaqzzyt_20200304_P60_v1.ascii,53637042,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24,0.0674,Ia,0.0676,,2458912.5,2460296.5,-1384.0,0
ZTF20aarasxl,ZTF20aarasxl_20200303_P60_v1.ascii,53637047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,5,0,7.81,0.0242,Ia,0.0231,,2458911.5,2460296.53,-1385.03,0
ZTF20aarasxl,ZTF20aarasxl_20200308_LT_v1.ascii,53637050,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,8.18,0.0241,Ia,0.0231,,2458916.5,2460296.53,-1380.03,0
ZTF20aarbktd,ZTF20aarbktd_20200226_P60_v1.ascii,53637052,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4.7,0.0472,II,0.03129,,2458905.5,2460290.54,-1385.04,0
ZTF20aarbktd,ZTF20aarbktd_20200226_P60_v2.ascii,53637056,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21,0.275,II,0.03129,,2458905.5,2460290.54,-1385.04,0
ZTF20aarbktd,ZTF20aarbktd_20200304_P60_v1.ascii,53637061,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47,0.4547,II,0.03129,,2458912.5,2460290.54,-1378.04,0
ZTF20aarbktd,ZTF20aarbktd_20200304_P60_v2.ascii,53637064,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5.37,0.0471,II,0.03129,,2458912.5,2460290.54,-1378.04,0
ZTF20aarblcr,ZTF20aarblcr_20200226_P200_v2.ascii,53637066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,12.82,0.0299,II,0.04106,,2458905.5,2460296.56,-1391.06,0
ZTF20aarblcr,ZTF20aarblcr_20200229_P60_v1.ascii,53637069,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6.27,0.0323,II,0.04106,,2458908.5,2460296.56,-1388.06,0
ZTF20aarblcr,ZTF20aarblcr_20200307_P60_v1.ascii,53637073,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,8.49,0.0691,II,0.04106,,2458915.5,2460296.56,-1381.06,0
ZTF20aarbozi,ZTF20aarbozi_20200307_P60_v1.ascii,53637076,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38,0.0483,Ia,0.04249,,2458915.5,2460295.19,-1379.69,0
ZTF20aarbvub,ZTF20aarbvub_20200227_P60_v1.ascii,53637079,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4.56,0.7485,IIP,0.01213,,2458906.5,2460357.19,-1450.69,0
ZTF20aarbvub,ZTF20aarbvub_20200227_P60_v2.ascii,53637081,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,5.57,0.2278,IIP,0.01213,,2458906.5,2460357.19,-1450.69,0
ZTF20aarbvub,ZTF20aarbvub_20200331_P60_v1.ascii,53637085,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0.1739,IIP,0.01213,,2458939.5,2460357.19,-1417.69,0
ZTF20aarbvub,ZTF20aarbvub_20200415_P60_v1.ascii,53637089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5.84,0.8879,IIP,0.01213,,2458954.5,2460357.19,-1402.69,0
ZTF20aarbvub,ZTF20aarbvub_20200415_P60_v2.ascii,53637092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8.0,0.0119,IIP,0.01213,,2458954.5,2460357.19,-1402.69,0
ZTF20aarcpql,ZTF20aarcpql_20200227_P60_v1.ascii,53637096,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0.4799,Ia,0.0474,,2458906.5,2460294.28,-1387.78,0
ZTF20aarcpql,ZTF20aarcpql_20200227_P60_v2.ascii,53637113,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0.269,Ia,0.0474,,2458906.5,2460294.28,-1387.78,0
ZTF20aarcpql,ZTF20aarcpql_20200305_P60_v1.ascii,53637114,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0.0516,Ia,0.0474,,2458913.5,2460294.28,-1380.78,0
ZTF20aarcyhr,ZTF20aarcyhr_20200306_P60_v1.ascii,53637118,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.2687,Ia,0.03217,0.03217,2458914.5,2458915.87,-1.37,2
ZTF20aarcyhr,ZTF20aarcyhr_20200306_P60_v2.ascii,53637123,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0.2758,Ia,0.03217,0.03217,2458914.5,2458915.87,-1.37,2
ZTF20aarcyhr,ZTF20aarcyhr_20200323_Keck1_v1.ascii,53637126,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15,0.0297,Ia,0.03217,0.03217,2458931.5,2458915.87,15.63,2
ZTF20aarflny,ZTF20aarflny_20200307_P60_v1.ascii,53637129,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0.1072,-,,,2458915.5,2460291.17,-1375.67,0
ZTF20aarfmax,ZTF20aarfmax_20200307_P60_v1.ascii,53637132,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0.2868,-,,,2458915.5,2460326.2,-1410.7,0
ZTF20aarkdoj,ZTF20aarkdoj_20200304_P60_v1.ascii,53637134,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0.07,Ia,0.06175,,2458912.5,2460296.55,-1384.05,0
ZTF20aartfmb,ZTF20aartfmb_20200303_P60_v1.ascii,53637138,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.197,-,,,2458911.5,2460290.56,-1379.06,0
ZTF20aartnkv,ZTF20aartnkv_20200406_LT_v1.ascii,53637141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,12.96,0.0709,IIn,0.0695,,2458945.5,2460321.38,-1375.88,0
ZTF20aarucek,ZTF20aarucek_20200305_P60_v1.ascii,53637145,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.35,0.0749,Ia,0.07,,2458913.5,2460296.48,-1382.98,0
ZTF20aaruesp,ZTF20aaruesp_20200304_P60_v1.ascii,53637149,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,0.6267,-,,,2458912.5,2460296.49,-1383.99,0
ZTF20aaruesp,ZTF20aaruesp_20200307_P60_v1.ascii,53637154,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.67,0.2625,-,,,2458915.5,2460296.49,-1380.99,0
ZTF20aasapko,ZTF20aasapko_20200320_LT_v1.ascii,53637156,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74,0.0664,Ia,0.07,,2458928.5,2460299.24,-1370.74,0
ZTF20aascttq,ZTF20aascttq_20200304_P60_v1.ascii,53637161,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26,0.0496,Ia,0.04575,,2458912.5,2460293.53,-1381.03,0
ZTF20aasctts,ZTF20aasctts_20200304_P60_v1.ascii,53637164,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0.0496,Ia-91T,0.04567,,2458912.5,2460296.51,-1384.01,0
ZTF20aasctts,ZTF20aasctts_20200308_LT_v1.ascii,53637167,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.06,0.0451,Ia-91T,0.04567,,2458916.5,2460296.51,-1380.01,0
ZTF20aascvvo,ZTF20aascvvo_20200308_LT_v1.ascii,53637170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,7.36,0.0143,II,0.014,,2458916.5,2460296.53,-1380.03,0
ZTF20aascwar,ZTF20aascwar_20200312_LT_v1.ascii,53637173,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.28,0.0495,Ia,0.048,,2458920.5,2460318.47,-1397.97,0
ZTF20aascwvz,ZTF20aascwvz_20200306_P60_v1.ascii,53637177,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0.0665,Ia,0.07087,,2458914.5,2460296.49,-1381.99,0
ZTF20aasfaxj,ZTF20aasfaxj_20200424_P60_v1.ascii,53637180,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85,0.0559,Ia,0.05,,2458963.5,2460322.21,-1358.71,0
ZTF20aasfhia,ZTF20aasfhia_20200305_P60_v1.ascii,53637185,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,7.9,0.5788,II,0.05,,2458913.5,2460297.48,-1383.98,0
ZTF20aasfhia,ZTF20aasfhia_20200306_LT_v1.ascii,53637188,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2.6,-0.006,II,0.05,,2458914.5,2460297.48,-1382.98,0
ZTF20aasfhia,ZTF20aasfhia_20200308_LT_v2.ascii,53637191,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5.03,0.1811,II,0.05,,2458916.5,2460297.48,-1380.98,0
ZTF20aasfhia,ZTF20aasfhia_20200328_P60_v1.ascii,53637195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5.16,0.0532,II,0.05,,2458936.5,2460297.48,-1360.98,0
ZTF20aasijew,ZTF20aasijew_20200305_P60_v1.ascii,53637200,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5.72,0.1988,II,0.03007,,2458913.5,2460318.48,-1404.98,0
ZTF20aasijew,ZTF20aasijew_20200312_LT_v1.ascii,53637204,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5.16,0.0306,II,0.03007,,2458920.5,2460318.48,-1397.98,0
ZTF20aasijew,ZTF20aasijew_20200331_P60_v1.ascii,53637207,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.58,0.0357,II,0.03007,,2458939.5,2460318.48,-1378.98,0
ZTF20aasijew,ZTF20aasijew_20200504_P60_v1.ascii,53637211,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72,0.1289,II,0.03007,,2458973.5,2460318.48,-1344.98,0
ZTF20aasikkh,ZTF20aasikkh_20200315_NTT_v1.ascii,53637215,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.18,0.0696,Ia,0.07,,2458923.5,2460297.45,-1373.95,0
ZTF20aasitrr,ZTF20aasitrr_20200305_P60_v1.ascii,53637218,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,0.0214,Ia,0.02115,,2458913.5,2460297.53,-1384.03,0
ZTF20aasivxr,ZTF20aasivxr_20200305_P60_v1.ascii,53637221,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14,0.0159,Ia,0.02163,,2458913.5,2460297.56,-1384.06,0
ZTF20aasiwcu,ZTF20aasiwcu_20200305_P60_v1.ascii,53637227,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.39,0.0548,Ia,0.055,,2458913.5,2460294.56,-1381.06,0
ZTF20aasjzgc,ZTF20aasjzgc_20200307_P60_v1.ascii,53637231,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,0.0532,Ia,0.06,,2458915.5,2460295.15,-1379.65,0
ZTF20aasjzhg,ZTF20aasjzhg_20200306_P60_v1.ascii,53637235,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,0.2782,II,0.0206,,2458914.5,2460297.16,-1382.66,0
ZTF20aaskdhj,ZTF20aaskdhj_20200306_P60_v1.ascii,53637240,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.35,0.4554,Ib,0.01562,,2458914.5,2460323.2,-1408.7,0
ZTF20aaskdhj,ZTF20aaskdhj_20200314_LT_v1.ascii,53637241,0,0,0,0,0,0,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21,0.0141,Ib,0.01562,,2458922.5,2460323.2,-1400.7,0
ZTF20aasmueu,ZTF20aasmueu_20200306_P60_v1.ascii,53637246,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.66,0.0333,Ia,0.02347,,2458914.5,2460295.45,-1380.95,0
ZTF20aasoarv,ZTF20aasoarv_20200306_P60_v1.ascii,53637250,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,0.1006,Ia,0.1,,2458914.5,2460295.45,-1380.95,0
ZTF20aaspvan,ZTF20aaspvan_20200416_P60_v1.ascii,53637254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.19,1.1935,IIP,0.03857,,2458955.5,2460362.51,-1407.01,0
ZTF20aaspvan,ZTF20aaspvan_20200416_P60_v1.ascii,53637254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.19,1.1935,IIP,0.03857,0.03857,2458955.5,2458944.0,11.5,2
ZTF20aaspvan,ZTF20aaspvan_20200416_P60_v2.ascii,53637258,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12.11,0.0422,IIP,0.03857,,2458955.5,2460362.51,-1407.01,0
ZTF20aaspvan,ZTF20aaspvan_20200416_P60_v2.ascii,53637258,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12.11,0.0422,IIP,0.03857,0.03857,2458955.5,2458944.0,11.5,2
ZTF20aasuiks,ZTF20aasuiks_20200304_UH88_v1.ascii,63328974,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.4361,AGN,0.159,,2458912.5,2460346.3,-1433.8,0
ZTF20aasuiks,ZTF20aasuiks_20200511_P60_v1.ascii,53637261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,5.8,0.1582,AGN,0.159,,2458980.5,2460346.3,-1365.8,0
ZTF20aasvmbk,ZTF20aasvmbk_20200528_P200_v1.ascii,53637264,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05,0.0417,Ib/c,0.04043,,2458997.5,2460318.49,-1320.99,0
ZTF20aaswbty,ZTF20aaswbty_20200322_Keck1_v1.ascii,53637268,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16.13,0.0381,II,0.0369,,2458930.5,2460318.49,-1387.99,0
ZTF20aasxerr,ZTF20aasxerr_20200331_P60_v1.ascii,53637271,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63,0.063,Ia,0.05614,,2458939.5,2460318.47,-1378.97,0
ZTF20aasxfcd,ZTF20aasxfcd_20200316_NTT_v1.ascii,53637275,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35,0.0691,Ia,0.069,,2458924.5,2460318.47,-1393.97,0
ZTF20aaszzez,ZTF20aaszzez_20200331_P60_v2.ascii,53637278,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.36,0.0392,Ia,0.039,,2458939.5,2460321.34,-1381.84,0
ZTF20aatpoef,ZTF20aatpoef_20200527_P200_v1.ascii,53637281,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5.78,0.0716,Ia,0.0711,,2458996.5,2460326.38,-1329.88,0
ZTF20aatpoef,ZTF20aatpoef_20200527_P200_v2.ascii,53637287,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5.78,0.0716,Ia,0.0711,,2458996.5,2460326.38,-1329.88,0
ZTF20aatpoeh,ZTF20aatpoeh_20200329_P60_v1.ascii,53637290,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54,0.0703,Ia,0.07,,2458937.5,2460318.31,-1380.81,0
ZTF20aatppnn,ZTF20aatppnn_20200406_LT_v1.ascii,53637294,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82,0.0744,Ia,0.07182,,2458945.5,2460326.38,-1380.88,0
ZTF20aatpqca,ZTF20aatpqca_20200402_P60_v1.ascii,53637297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,9.26,0.055,-,0.0569,,2458941.5,2460321.37,-1379.87,0
ZTF20aatpqps,ZTF20aatpqps_20200331_P60_v1.ascii,53637302,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.58,0.0361,Ia,0.03888,,2458939.5,2460321.35,-1381.85,0
ZTF20aatprua,ZTF20aatprua_20200415_P60_v1.ascii,53637305,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.2871,-,0.06564,,2458954.5,2460321.42,-1366.92,0
ZTF20aatpwaf,ZTF20aatpwaf_20200402_P60_v1.ascii,53637309,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.69,0.0624,Ia,0.09,,2458941.5,2460318.33,-1376.83,0
ZTF20aatpxkq,ZTF20aatpxkq_20200331_P60_v1.ascii,53637313,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0.0737,Ia,0.0687,,2458939.5,2460322.41,-1382.91,0
ZTF20aatpxkq,ZTF20aatpxkq_20200409_LT_v1.ascii,53637317,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,0.0742,Ia,0.0687,,2458948.5,2460322.41,-1373.91,0
ZTF20aatqene,ZTF20aatqene_20200428_P60_v1.ascii,53637320,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.429,SLSN-II,0.1258,,2458967.5,2460368.26,-1400.76,0
ZTF20aatqene,ZTF20aatqene_20200511_P60_v1.ascii,53637324,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0.1196,SLSN-II,0.1258,,2458980.5,2460368.26,-1387.76,0
ZTF20aatqene,ZTF20aatqene_20200522_P60_v1.ascii,53637328,0,2,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6.08,0.629,SLSN-II,0.1258,,2458991.5,2460368.26,-1376.76,0
ZTF20aatqene,ZTF20aatqene_20200529_P200_v1.ascii,53637331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2,0,0,0,7.83,0.1213,SLSN-II,0.1258,,2458998.5,2460368.26,-1369.76,0
ZTF20aatqene,ZTF20aatqene_20200821_Keck1_v1.ascii,63328975,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13.73,0.1292,SLSN-II,0.1258,,2459082.5,2460368.26,-1285.76,0
ZTF20aatqene,ZTF20aatqene_20210211_Keck1_v1.ascii,63328976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,16.5,0.1255,SLSN-II,0.1258,,2459256.5,2460368.26,-1111.76,0
ZTF20aatqesi,ZTF20aatqesi_20200331_P60_v1.ascii,53637336,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0.7279,II,0.04106,,2458939.5,2460433.38,-1493.88,0
ZTF20aatqesi,ZTF20aatqesi_20200405_LT_v1.ascii,53637340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0,0,10.39,0.0379,II,0.04106,,2458944.5,2460433.38,-1488.88,0
ZTF20aatqesi,ZTF20aatqesi_20200601_P60_v1.ascii,53637343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,14.16,0.0431,II,0.04106,,2459001.5,2460433.38,-1431.88,0
ZTF20aatqesi,ZTF20aatqesi_20200621_P60_v1.ascii,53637348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14.16,0.0427,II,0.04106,,2459021.5,2460433.38,-1411.88,0
ZTF20aatqesi,ZTF20aatqesi_20200702_NOT_v1.ascii,53637352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13.2,0.0324,II,0.04106,,2459032.5,2460433.38,-1400.88,0
ZTF20aatqesi,ZTF20aatqesi_20200724_NOT_v1.ascii,53637356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15.19,0.0419,II,0.04106,,2459054.5,2460433.38,-1378.88,0
ZTF20aatqesi,ZTF20aatqesi_20200724_NOT_v4.ascii,53637360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,15.19,0.0419,II,0.04106,,2459054.5,2460433.38,-1378.88,0
ZTF20aatqesi,ZTF20aatqesi_20200724_NOT_v5.ascii,53637364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15.19,0.0419,II,0.04106,,2459054.5,2460433.38,-1378.88,0
ZTF20aatqesi,ZTF20aatqesi_20200726_P60_v1.ascii,53637367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,15.61,0.0443,II,0.04106,,2459056.5,2460433.38,-1376.88,0
ZTF20aatqesi,ZTF20aatqesi_20200801_P60_v1.ascii,53637371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20.15,0.0447,II,0.04106,,2459062.5,2460433.38,-1370.88,0
ZTF20aatqesi,ZTF20aatqesi_20200801_P60_v2.ascii,53637374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,12.86,0.0454,II,0.04106,,2459062.5,2460433.38,-1370.88,0
ZTF20aatqesi,ZTF20aatqesi_20200811_P60_v1.ascii,63328977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,15.62,0.0443,II,0.04106,,2459072.5,2460433.38,-1360.88,0
