,ZTF_Name,Version,subject_ids,Ia,Ia-norm,Ia-91T,Ia-91bg,Ia-csm,Ia-02cx,Ia-03fg,Ib,Ib-norm,IIb,Ibn,Ic,Ic-norm,Ic-BL,Ic-SLSN,II,II-norm,IIn,NotSN,AGN,Gal,LBV,M-star,QSO,C-star,TDE,NoMatch,rlap,z
2013,ZTF19aceqvhl,ZTF19aceqvhl_20191024_P200_v1.ascii,53631201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,5,0,0,0,0,0,0,14.16,0.0275
2014,ZTF19aceqvhl,ZTF19aceqvhl_20200219_Keck1_v1.ascii,53631203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,21.93,0.0272
2015,ZTF19aceqxtg,ZTF19aceqxtg_20191031_P60_v2.ascii,53631207,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,0.0616
2016,ZTF19acewotx,ZTF19acewotx_20191023_APO_v1.ascii,53631240,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42,0.0752
2017,ZTF19acezdxx,ZTF19acezdxx_20191031_P60_v2.ascii,53631253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,4.96,0.5946
2018,ZTF19acfejbj,ZTF19acfejbj_20191017_P60_v1.ascii,53631269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6.74,0.4212
2019,ZTF19acfsazg,ZTF19acfsazg_20191027_Keck1_v1.ascii,53631291,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.14,0.0523
2020,ZTF19acfsteg,ZTF19acfsteg_20191020_P60_v1.ascii,53631301,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0.6995
2021,ZTF19acftfav,ZTF19acftfav_20191020_P60_v1.ascii,53631312,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,6.27,0.2744
2022,ZTF19acftfav,ZTF19acftfav_20191021_NTT_v1.ascii,53631316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,0,0,1,0,0,0,7.41,0.0169
2023,ZTF19acftude,ZTF19acftude_20191106_P60_v1.ascii,53631336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,7.23,0.0396
2024,ZTF19acfvqet,ZTF19acfvqet_20191029_P60_v1.ascii,53631346,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61,0.7787
2025,ZTF19acfvzmr,ZTF19acfvzmr_20191019_P60_v1.ascii,53631348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5.4,0.1408
2026,ZTF19acfwynw,ZTF19acfwynw_20191124_P200_v1.ascii,53631356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,0,0,0,0,0,0,8.06,0.3519
2027,ZTF19acgbkzr,ZTF19acgbkzr_20191022_P60_v1.ascii,53631401,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5.85,0.4744
2028,ZTF19acgbzam,ZTF19acgbzam_20191028_P200_v1.ascii,53631421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,6.12,0.4255
2029,ZTF19acgcdas,ZTF19acgcdas_20191022_P60_v1.ascii,53631427,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87,0.0648
2030,ZTF19acgdfjt,ZTF19acgdfjt_20191020_P60_v2.ascii,53631448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,5.21,0.0432
2031,ZTF19acgfvvi,ZTF19acgfvvi_20191029_P60_v1.ascii,53631484,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.13,0.4893
2032,ZTF19acgjojy,ZTF19acgjojy_20191107_P60_v1.ascii,53631506,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0.0745
2033,ZTF19acgjpgh,ZTF19acgjpgh_20191218_NOT_v1.ascii,53631524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5.32,0.0661
2034,ZTF19acgjpgh,ZTF19acgjpgh_20200130_P60_v1.ascii,53631563,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5.49,0.0699
2035,ZTF19acgldqr,ZTF19acgldqr_20191105_P200_v1.ascii,53631577,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29,0.0493
2036,ZTF19acgmkrt,ZTF19acgmkrt_20191104_APO_v1.ascii,53631587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,6.09,0.0701
2037,ZTF19acgouje,ZTF19acgouje_20191104_P60_v1.ascii,53631601,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.58,0.0691
2038,ZTF19acgoven,ZTF19acgoven_20191105_P200_v1.ascii,53631607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,6,0,0,0,0,0,0,9.9,0.0355
2039,ZTF19acgtkqe,ZTF19acgtkqe_20191029_P60_v1.ascii,53631656,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19,0.0605
2040,ZTF19acgxbwo,ZTF19acgxbwo_20191117_P60_v1.ascii,53631667,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0.0806
2041,ZTF19acgzzea,ZTF19acgzzea_20191107_P60_v1.ascii,53631687,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0.0204
2042,ZTF19achagst,ZTF19achagst_20191103_P60_v1.ascii,53631692,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.76,0.0656
2043,ZTF19achcdju,ZTF19achcdju_20191023_P60_v1.ascii,53631717,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,0.4383
2044,ZTF19achetvw,ZTF19achetvw_20191028_P200_v2.ascii,53631724,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.01,0.0433
2045,ZTF19achiyvy,ZTF19achiyvy_20200623_Keck1_v1.ascii,53631730,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5.47,0.0514
2046,ZTF19achtifr,ZTF19achtifr_20191115_P60_v1.ascii,53631757,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0.7026
2047,ZTF19achunqn,ZTF19achunqn_20191102_P60_v1.ascii,53631772,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0.0704
2048,ZTF19acignlo,ZTF19acignlo_20191105_P60_v1.ascii,53631803,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0.7574
2049,ZTF19acjdufa,ZTF19acjdufa_20191105_P60_v1.ascii,53631846,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.22,0.0812
2050,ZTF19acjdwqv,ZTF19acjdwqv_20191103_P60_v1.ascii,53631850,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0.7284
2051,ZTF19acjjwsy,ZTF19acjjwsy_20191104_P60_v1.ascii,53631872,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42,0.1042
2052,ZTF19acjqecl,ZTF19acjqecl_20191111_LT_v1.ascii,53631886,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0.0951
2053,ZTF19acjtkha,ZTF19acjtkha_20191030_P60_v2.ascii,53631891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,1,0,5.02,0.0238
2054,ZTF19acjtlxe,ZTF19acjtlxe_20191102_P60_v1.ascii,53631907,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96,0.0296
2055,ZTF19acjtpmm,ZTF19acjtpmm_20191102_P60_v1.ascii,53631911,0,0,0,2,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0.1442
2056,ZTF19acjuomg,ZTF19acjuomg_20191108_P60_v2.ascii,53631934,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,0.2547
2057,ZTF19acjwqvo,ZTF19acjwqvo_20191103_P60_v1.ascii,53631953,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33,0.0517
2058,ZTF19ackjene,ZTF19ackjene_20191106_P60_v1.ascii,53631968,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.59,0.7273
2059,ZTF19ackjjwf,ZTF19ackjjwf_20200219_Keck1_v1.ascii,53631996,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,0.6208
2060,ZTF19ackjloo,ZTF19ackjloo_20191104_P60_v1.ascii,53632000,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.17,0.0685
2061,ZTF19ackjozg,ZTF19ackjozg_20191109_P60_v1.ascii,53632013,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,0.0796
2062,ZTF19ackjszs,ZTF19ackjszs_20200219_Keck1_v1.ascii,53632060,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13.08,0.0273
2063,ZTF19ackzvdp,ZTF19ackzvdp_20200124_Keck1_v1.ascii,53632104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,0,0,0,0,0,0,8.42,0.3019
2064,ZTF19acllsbq,ZTF19acllsbq_20191111_P60_v1.ascii,53632129,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.1105
2065,ZTF19acllsbq,ZTF19acllsbq_20200108_P60_v1.ascii,53632140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,5.54,0.1088
2066,ZTF19acmelor,ZTF19acmelor_20191118_P60_v1.ascii,53632257,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14,0.0266
2067,ZTF19acmgfkc,ZTF19acmgfkc_20191105_P200_v1.ascii,53632269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,9.25,0.0465
2068,ZTF19acmgyka,ZTF19acmgyka_20191107_P60_v2.ascii,53632279,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0.0556
2069,ZTF19acmoifg,ZTF19acmoifg_20191124_P60_v1.ascii,53632288,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9.62,0.0409
2070,ZTF19acmwfli,ZTF19acmwfli_20191112_P60_v1.ascii,53632293,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.86,0.4838
2071,ZTF19acmwioa,ZTF19acmwioa_20191113_P60_v1.ascii,53632299,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.28,0.0982
2072,ZTF19acmxymo,ZTF19acmxymo_20191119_P60_v1.ascii,53632325,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.23,0.0788
2073,ZTF19acmyacs,ZTF19acmyacs_20191106_P60_v1.ascii,53632327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4.76,0.3462
2074,ZTF19acnfjyw,ZTF19acnfjyw_20191110_P60_v1.ascii,53632345,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,0.0377
2075,ZTF19acnkeji,ZTF19acnkeji_20191106_P60_v1.ascii,53632365,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89,0.0339
2076,ZTF19acnvejn,ZTF19acnvejn_20191106_P60_v1.ascii,53632393,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0.6401
2077,ZTF19acoaiub,ZTF19acoaiub_20191104_P60_v1.ascii,53632432,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0.9293
2078,ZTF19acojxzo,ZTF19acojxzo_20191108_P60_v1.ascii,53632457,0,0,4,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0.2067
2079,ZTF19acojxzo,ZTF19acojxzo_20191111_P60_v1.ascii,53632462,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0.1457
2080,ZTF19acojxzo,ZTF19acojxzo_20191121_LT_v1.ascii,53632463,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.21,0.0626
2081,ZTF19acoldzw,ZTF19acoldzw_20191124_P200_v1.ascii,53632477,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7.31,0.0394
2082,ZTF19acordoi,ZTF19acordoi_20191107_P60_v1.ascii,53632493,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.05,0.0926
2083,ZTF19acoyxuv,ZTF19acoyxuv_20191116_P60_v2.ascii,53632511,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,0.0669
2084,ZTF19acpfnth,ZTF19acpfnth_20191117_P60_v1.ascii,53632516,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0.0506
2085,ZTF19acpmbvd,ZTF19acpmbvd_20191223_Keck1_v1.ascii,53632526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,3,0,0,0,16.11,0.008
2086,ZTF19acpmdzh,ZTF19acpmdzh_20191125_P60_v2.ascii,53632532,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,0.081
2087,ZTF19acpmuwu,ZTF19acpmuwu_20191124_P60_v1.ascii,53632538,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.29,0.0668
2088,ZTF19acpqyxp,ZTF19acpqyxp_20191108_P60_v1.ascii,53632542,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0.9151
2089,ZTF19acqupbp,ZTF19acqupbp_20191121_Lick_3-m_v1.ascii,53632557,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47,0.0626
2090,ZTF19acrbyzj,ZTF19acrbyzj_20191112_P60_v1.ascii,53632578,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.36,0.0201
2091,ZTF19acrcxri,ZTF19acrcxri_20191111_LT_v2.ascii,53632590,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,4.75,0.3012
2092,ZTF19acrcxri,ZTF19acrcxri_20191115_P60_v1.ascii,53632594,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0.9213
2093,ZTF19acrenwk,ZTF19acrenwk_20191116_P60_v1.ascii,53632627,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01,0.0995
2094,ZTF19acrucav,ZTF19acrucav_20191111_P60_v1.ascii,53632666,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,0.0839
2095,ZTF19acrwvao,ZTF19acrwvao_20191116_P60_v1.ascii,53632675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,4.37,0.3613
2096,ZTF19acrwvao,ZTF19acrwvao_20191117_LT_v1.ascii,53632678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4.3,0.0703
2097,ZTF19acrwxfn,ZTF19acrwxfn_20200102_P60_v1.ascii,53632697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,5.62,0.1347
2098,ZTF19acrwyyb,ZTF19acrwyyb_20191115_P60_v1.ascii,53632703,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34,0.7467
2099,ZTF19acryurj,ZTF19acryurj_20191114_Gemini_N_v1.ascii,53632713,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0.0514
2100,ZTF19acryurj,ZTF19acryurj_20191116_Gemini_N_v1.ascii,53632721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.08,0.0518
2101,ZTF19acryurj,ZTF19acryurj_20191124_P200_v3.ascii,53632752,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22,0.8995
2102,ZTF19acshkft,ZTF19acshkft_20191118_Lijiang-2.ascii,53632823,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0.0795
2103,ZTF19acspeuw,ZTF19acspeuw_20191228_LT_v1.ascii,53632830,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,2,0,0,0,7.18,0.0887
2104,ZTF19actfpmy,ZTF19actfpmy_20191214_LT_v2.ascii,53632872,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.94,0.055
2105,ZTF19actfxcd,ZTF19actfxcd_20191219_P60_v1.ascii,53632881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,15.43,0.0389
2106,ZTF19actfxcd,ZTF19actfxcd_20200101_P200_v1.ascii,53632884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16.25,0.0395
2107,ZTF19actnwtn,ZTF19actnwtn_20191124_P200_v4.ascii,53632899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,9.98,0.0246
2108,ZTF19acudien,ZTF19acudien_20200101_P200_v1.ascii,53632927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0.7564
2109,ZTF19acuitcy,ZTF19acuitcy_20191217_LT_v2.ascii,53632949,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.68,0.1002
2110,ZTF19acukrxv,ZTF19acukrxv_20191125_P60_v1.ascii,53632958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,5.61,0.2243
2111,ZTF19aculgvn,ZTF19aculgvn_20191202_P60_v1.ascii,53632980,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98,0.0648
2112,ZTF19acvdzfq,ZTF19acvdzfq_20191229_LT_v2.ascii,53633014,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.56,0.0208
2113,ZTF19acvfqty,ZTF19acvfqty_20200229_P60_v2.ascii,53633024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,5.64,0.333
2114,ZTF19acvgjme,ZTF19acvgjme_20191218_LT_v2.ascii,53633034,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.0546
2115,ZTF19acvhmzn,ZTF19acvhmzn_20200127_P60_v1.ascii,53633044,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0.1235
2116,ZTF19acvieqw,ZTF19acvieqw_20191201_P60_v1.ascii,53633050,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.97,0.0375
2117,ZTF19acvijnj,ZTF19acvijnj_20191201_P60_v2.ascii,53633055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4.93,0.6138
2118,ZTF19acvkibv,ZTF19acvkibv_20191231_P60_v1.ascii,53633070,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0.004
2119,ZTF19acvlcjk,ZTF19acvlcjk_20191221_P200_v1.ascii,53633080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,4.75,0.0459
2120,ZTF19acvrgde,ZTF19acvrgde_20191219_P60_v1.ascii,53633105,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.71,0.0752
2121,ZTF19acvrnlw,ZTF19acvrnlw_20200101_P200_v1.ascii,53633121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11.46,0.0458
2122,ZTF19acvtrxj,ZTF19acvtrxj_20191211_P60_v1.ascii,53633129,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6.73,0.0213
2123,ZTF19acvtvkb,ZTF19acvtvkb_20191223_Keck1_v1.ascii,53633131,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53,0.03
2124,ZTF19acvtvlo,ZTF19acvtvlo_20191211_P60_v1.ascii,53633135,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.045
2125,ZTF19acwbhih,ZTF19acwbhih_20191203_P60_v1.ascii,53633155,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0.12
2126,ZTF19acwbhih,ZTF19acwbhih_20191218_LT_v1.ascii,53633159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,0,0,0,0,10.03,0.025
2127,ZTF19acwrvzk,ZTF19acwrvzk_20200731_P60_v2.ascii,53633216,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0.0654
2128,ZTF19acxgwvo,ZTF19acxgwvo_20191221_P200_v1.ascii,53633231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,19.82,0.0141
2129,ZTF19acxldra,ZTF19acxldra_20191210_P60_v1.ascii,53633256,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.0882
2130,ZTF19acxmiyh,ZTF19acxmiyh_20191223_LT_v2.ascii,53633272,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57,0.0583
2131,ZTF19acxmmys,ZTF19acxmmys_20200127_P200_v1.ascii,53633282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,7.95,0.0656
2132,ZTF19acxmnkc,ZTF19acxmnkc_20191211_P60_v1.ascii,53633285,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32,0.1477
2133,ZTF19acxmnkc,ZTF19acxmnkc_20191211_P60_v2.ascii,53633287,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0.4683
2134,ZTF19acxnemy,ZTF19acxnemy_20191210_P60_v1.ascii,53633324,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.11,0.0736
2135,ZTF19acxowrr,ZTF19acxowrr_20200103_P60_v2.ascii,53633353,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,0.5052
2136,ZTF19acxowrr,ZTF19acxowrr_20200115_P60_v2.ascii,53633362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,5.8,0.0593
2137,ZTF19acxowrr,ZTF19acxowrr_20200219_Keck1_v1.ascii,53633390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14.15,0.0512
2138,ZTF19acxpuql,ZTF19acxpuql_20200620_NOT_v1.ascii,53633442,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0.0354
2139,ZTF19acxpuql,ZTF19acxpuql_20200720_Keck1_v1.ascii,53633445,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05,0.0341
2140,ZTF19acxqznb,ZTF19acxqznb_20200214_P200_v1.ascii,53633466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7.97,0.0409
2141,ZTF19acxxraj,ZTF19acxxraj_20200101_P60_v1.ascii,53633479,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.61,0.3021
